latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
9.033392,7.4740486,463.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),wind_speed_10m_max (km/h)
2019-08-19,61,23.0,21.0,17.60,13.2
2019-08-20,51,26.8,21.0,1.50,14.5
2019-08-21,61,26.5,21.1,4.50,11.7
2019-08-22,63,27.1,20.8,7.40,12.9
2019-08-23,61,27.3,20.7,6.90,11.8
2019-08-24,61,24.1,21.1,19.50,10.0
2019-08-25,61,25.0,20.8,2.80,10.2
2019-08-26,63,26.0,20.7,13.20,10.1
2019-08-27,63,23.9,20.6,13.20,11.9
2019-08-28,63,27.3,19.5,5.40,8.0
2019-08-29,65,28.8,21.3,15.80,10.3
2019-08-30,63,28.7,22.3,9.90,12.4
2019-08-31,63,26.8,21.7,18.30,8.8
2019-09-01,63,27.5,21.2,7.40,12.0
2019-09-02,63,27.8,21.3,8.80,8.6
2019-09-03,63,27.6,21.7,11.20,8.9
2019-09-04,63,27.6,21.0,9.20,9.7
2019-09-05,63,25.0,21.1,18.30,8.1
2019-09-06,51,28.7,21.1,0.60,9.8
2019-09-07,53,28.6,21.3,0.60,6.7
2019-09-08,63,27.1,21.5,5.40,9.9
2019-09-09,51,27.5,21.7,2.10,12.0
2019-09-10,61,26.5,21.7,8.30,6.7
2019-09-11,63,27.0,21.1,19.60,10.4
2019-09-12,51,29.1,21.8,0.60,10.7
2019-09-13,63,29.9,21.9,7.00,8.2
2019-09-14,63,29.1,22.4,21.40,7.1
2019-09-15,63,27.6,21.9,13.50,10.9
2019-09-16,51,28.4,21.4,1.50,7.0
2019-09-17,63,28.5,21.5,5.60,10.2
2019-09-18,53,27.2,21.4,1.80,11.0
2019-09-19,63,28.2,21.5,5.70,7.8
2019-09-20,51,28.9,22.2,0.80,6.6
2019-09-21,61,30.5,21.4,2.50,7.2
2019-09-22,3,30.4,21.6,0.00,11.1
2019-09-23,55,29.9,22.4,2.00,7.0
2019-09-24,61,30.5,22.3,3.80,8.3
2019-09-25,63,29.0,22.5,10.70,10.8
2019-09-26,51,28.0,22.4,1.50,8.7
2019-09-27,61,27.8,21.8,3.40,7.6
2019-09-28,51,29.9,21.3,1.00,10.8
2019-09-29,63,28.0,20.7,7.00,10.9
2019-09-30,63,27.6,21.2,25.40,11.9
2019-10-01,51,27.7,21.5,1.20,8.2
2019-10-02,53,28.6,21.1,0.80,9.1
2019-10-03,53,27.4,21.6,3.70,8.4
2019-10-04,53,27.6,21.5,2.30,14.8
2019-10-05,51,28.4,20.8,0.80,8.3
2019-10-06,65,28.4,21.4,12.10,9.4
2019-10-07,63,27.0,21.0,9.60,11.2
2019-10-08,61,23.7,21.2,8.70,9.8
2019-10-09,61,27.3,21.1,3.80,8.5
2019-10-10,63,27.8,20.5,5.20,9.2
2019-10-11,61,27.6,20.9,8.60,11.9
2019-10-12,51,27.9,20.8,1.20,11.3
2019-10-13,51,29.9,20.7,0.10,8.6
2019-10-14,63,29.1,21.4,9.70,11.1
2019-10-15,63,27.3,21.7,13.10,9.2
2019-10-16,63,27.1,21.4,11.40,13.0
2019-10-17,63,28.5,21.0,11.60,8.9
2019-10-18,61,25.9,21.1,4.30,9.9
2019-10-19,63,26.8,21.0,12.00,12.0
2019-10-20,61,27.7,20.5,2.40,9.7
2019-10-21,61,29.3,21.0,2.50,7.9
2019-10-22,63,30.9,21.6,7.40,10.4
2019-10-23,55,29.3,21.8,3.90,10.9
2019-10-24,61,27.9,21.7,7.00,9.3
2019-10-25,63,28.3,21.2,11.20,8.9
2019-10-26,63,25.6,22.2,7.70,11.4
2019-10-27,63,27.2,20.9,19.60,10.9
2019-10-28,63,23.9,20.7,16.10,14.8
2019-10-29,53,27.3,20.8,1.90,10.1
2019-10-30,53,29.9,21.8,1.40,9.3
2019-10-31,51,30.0,21.7,0.10,10.2
2019-11-01,1,31.1,20.4,0.00,8.0
2019-11-02,53,29.3,21.1,0.60,8.7
2019-11-03,63,29.4,21.2,6.70,8.7
2019-11-04,1,31.8,21.9,0.00,10.3
2019-11-05,51,31.9,22.4,0.10,7.1
2019-11-06,51,31.3,21.0,0.30,9.0
2019-11-07,1,31.8,22.8,0.00,9.1
2019-11-08,1,31.5,23.1,0.00,11.6
2019-11-09,1,32.8,21.5,0.00,12.9
2019-11-10,1,32.2,22.5,0.00,9.0
2019-11-11,51,30.4,22.5,0.60,7.2
2019-11-12,53,30.5,22.1,1.00,8.3
2019-11-13,63,30.2,23.0,9.50,13.0
2019-11-14,51,31.2,22.6,0.10,11.2
2019-11-15,1,32.0,20.2,0.00,9.6
2019-11-16,1,32.4,20.3,0.00,10.1
2019-11-17,1,33.3,21.2,0.00,10.7
2019-11-18,1,33.6,23.7,0.00,9.1
2019-11-19,1,33.5,23.0,0.00,11.3
2019-11-20,2,34.7,22.3,0.00,10.4
2019-11-21,1,33.3,23.2,0.00,10.9
2019-11-22,3,30.8,21.7,0.00,8.9
2019-11-23,1,34.1,22.1,0.00,8.2
2019-11-24,1,34.3,23.2,0.00,10.6
2019-11-25,1,34.0,22.1,0.00,12.0
2019-11-26,1,34.3,22.8,0.00,13.3
2019-11-27,1,33.7,22.1,0.00,13.3
2019-11-28,1,33.6,20.2,0.00,12.2
2019-11-29,0,33.2,22.2,0.00,12.2
2019-11-30,1,33.6,23.3,0.00,17.0
2019-12-01,1,32.5,22.0,0.00,12.8
2019-12-02,1,32.4,18.7,0.00,8.7
2019-12-03,1,32.3,21.3,0.00,10.0
2019-12-04,1,32.3,20.4,0.00,9.3
2019-12-05,1,32.6,21.1,0.00,10.1
2019-12-06,0,32.9,20.2,0.00,12.5
2019-12-07,0,32.8,22.9,0.00,15.3
2019-12-08,0,32.9,18.8,0.00,9.7
2019-12-09,1,33.2,18.9,0.00,10.3
2019-12-10,0,32.8,20.3,0.00,8.9
2019-12-11,0,32.6,21.9,0.00,11.2
2019-12-12,0,32.5,22.2,0.00,14.0
2019-12-13,1,32.4,22.5,0.00,16.3
2019-12-14,1,33.3,20.4,0.00,11.5
2019-12-15,1,32.6,20.3,0.00,14.3
2019-12-16,1,33.6,21.9,0.00,14.8
2019-12-17,1,33.5,20.5,0.00,9.7
2019-12-18,1,33.8,22.4,0.00,14.5
2019-12-19,1,34.2,22.2,0.00,15.6
2019-12-20,1,33.4,22.5,0.00,14.8
2019-12-21,1,33.2,19.8,0.00,13.0
2019-12-22,0,34.4,21.7,0.00,17.8
2019-12-23,0,33.6,22.0,0.00,17.8
2019-12-24,0,34.1,20.4,0.00,13.2
2019-12-25,0,34.3,20.8,0.00,16.1
2019-12-26,1,34.4,22.6,0.00,17.6
2019-12-27,0,33.2,21.7,0.00,14.5
2019-12-28,0,34.2,21.4,0.00,14.3
2019-12-29,0,34.3,20.9,0.00,16.1
2019-12-30,1,33.7,19.8,0.00,14.8
2019-12-31,0,33.2,21.1,0.00,14.4
2020-01-01,1,33.3,20.7,0.00,19.5
2020-01-02,0,30.5,18.4,0.00,18.9
2020-01-03,1,30.9,17.3,0.00,13.5
2020-01-04,1,30.7,17.7,0.00,13.8
2020-01-05,1,30.9,19.2,0.00,12.4
2020-01-06,1,32.5,19.6,0.00,12.6
2020-01-07,1,33.7,21.4,0.00,13.0
2020-01-08,1,34.6,20.7,0.00,14.5
2020-01-09,1,35.3,22.9,0.00,17.1
2020-01-10,1,34.1,21.6,0.00,12.1
2020-01-11,1,33.8,22.5,0.00,7.7
2020-01-12,1,34.0,21.5,0.00,12.4
2020-01-13,0,35.0,23.6,0.00,9.2
2020-01-14,0,35.8,21.0,0.00,11.1
2020-01-15,0,34.9,24.4,0.00,18.4
2020-01-16,0,35.1,21.4,0.00,14.5
2020-01-17,1,34.3,20.6,0.00,13.6
2020-01-18,1,33.1,19.1,0.00,14.2
2020-01-19,0,32.5,20.5,0.00,13.5
2020-01-20,1,33.2,19.7,0.00,13.1
2020-01-21,1,35.6,21.5,0.00,13.5
2020-01-22,1,35.2,23.8,0.00,20.7
2020-01-23,1,34.5,22.4,0.00,19.1
2020-01-24,0,33.1,21.6,0.00,22.1
2020-01-25,1,33.5,20.3,0.00,21.3
2020-01-26,1,33.5,19.4,0.00,17.3
2020-01-27,1,34.5,18.3,0.00,14.9
2020-01-28,1,34.7,21.0,0.00,15.2
2020-01-29,1,35.5,21.7,0.00,17.1
2020-01-30,1,35.6,22.0,0.00,17.1
2020-01-31,1,34.7,22.3,0.00,18.6
2020-02-01,1,34.3,22.1,0.00,18.8
2020-02-02,0,33.9,21.1,0.00,15.8
2020-02-03,0,34.3,20.4,0.00,14.8
2020-02-04,1,33.2,21.9,0.00,15.3
2020-02-05,1,34.2,21.9,0.00,18.2
2020-02-06,0,34.6,22.1,0.00,16.7
2020-02-07,0,36.0,23.6,0.00,18.4
2020-02-08,0,36.3,23.1,0.00,16.5
2020-02-09,1,35.2,23.9,0.00,14.8
2020-02-10,1,35.1,23.0,0.00,17.6
2020-02-11,1,35.1,23.1,0.00,18.8
2020-02-12,1,33.4,20.8,0.00,18.4
2020-02-13,1,34.9,20.2,0.00,14.7
2020-02-14,1,35.9,21.6,0.00,17.3
2020-02-15,0,36.3,23.2,0.00,16.6
2020-02-16,1,36.0,23.1,0.00,17.4
2020-02-17,1,35.9,24.3,0.00,15.9
2020-02-18,1,35.1,23.2,0.00,11.7
2020-02-19,1,35.3,25.5,0.00,16.1
2020-02-20,1,36.8,23.0,0.00,16.3
2020-02-21,1,37.1,24.6,0.00,17.3
2020-02-22,1,37.5,25.5,0.00,15.5
2020-02-23,1,37.1,25.2,0.00,21.6
2020-02-24,1,36.4,24.3,0.00,21.9
2020-02-25,1,35.4,23.0,0.00,18.4
2020-02-26,1,35.9,21.3,0.00,10.5
2020-02-27,1,36.0,23.4,0.00,11.1
2020-02-28,2,36.4,24.5,0.00,10.6
2020-02-29,2,38.0,27.6,0.00,16.7
2020-03-01,1,36.3,24.3,0.00,10.0
2020-03-02,51,33.7,24.6,0.10,10.2
2020-03-03,3,34.7,24.9,0.00,8.1
2020-03-04,2,36.6,24.8,0.00,10.6
2020-03-05,1,37.0,25.3,0.00,10.6
2020-03-06,1,36.5,25.0,0.00,10.1
2020-03-07,3,35.5,25.8,0.00,12.1
2020-03-08,1,36.3,24.5,0.00,8.9
2020-03-09,2,37.9,26.0,0.00,9.8
2020-03-10,2,35.4,24.1,0.00,9.9
2020-03-11,1,35.8,25.5,0.00,11.9
2020-03-12,1,34.8,25.4,0.00,12.7
2020-03-13,1,34.1,24.4,0.00,10.5
2020-03-14,1,35.5,23.8,0.00,14.0
2020-03-15,1,36.3,22.1,0.00,13.8
2020-03-16,1,35.7,20.8,0.00,11.2
2020-03-17,1,35.7,24.6,0.00,11.7
2020-03-18,1,35.9,25.7,0.00,9.8
2020-03-19,1,34.7,24.7,0.00,10.6
2020-03-20,3,34.3,24.7,0.00,12.4
2020-03-21,1,35.0,24.4,0.00,9.7
2020-03-22,2,35.6,24.5,0.00,10.1
2020-03-23,55,34.9,24.9,2.00,13.8
2020-03-24,51,30.9,22.7,0.70,14.0
2020-03-25,51,31.5,23.2,0.40,13.0
2020-03-26,51,32.5,23.8,0.50,11.9
2020-03-27,1,34.2,23.9,0.00,10.8
2020-03-28,1,37.0,24.1,0.00,15.1
2020-03-29,1,35.4,24.8,0.00,15.1
2020-03-30,51,36.0,24.3,0.10,10.8
2020-03-31,2,34.8,25.1,0.00,9.7
2020-04-01,51,34.6,24.2,0.10,10.8
2020-04-02,1,34.9,24.3,0.00,14.2
2020-04-03,51,35.7,25.1,0.40,14.4
2020-04-04,2,33.5,23.8,0.00,12.2
2020-04-05,1,33.0,23.4,0.00,11.8
2020-04-06,51,35.1,25.7,0.10,11.5
2020-04-07,51,35.5,23.6,0.20,11.4
2020-04-08,2,33.8,24.4,0.00,10.5
2020-04-09,51,32.5,25.0,0.40,9.4
2020-04-10,51,31.6,24.3,0.70,13.7
2020-04-11,3,33.5,23.4,0.00,13.2
2020-04-12,1,35.2,23.2,0.00,11.0
2020-04-13,3,35.3,25.8,0.00,10.4
2020-04-14,1,36.8,23.9,0.00,10.7
2020-04-15,1,36.1,24.5,0.00,11.9
2020-04-16,1,36.5,24.8,0.00,13.4
2020-04-17,51,33.7,24.0,0.30,13.0
2020-04-18,51,34.3,24.6,0.70,12.7
2020-04-19,3,34.2,24.6,0.00,14.2
2020-04-20,3,33.4,24.1,0.00,12.0
2020-04-21,2,34.4,24.5,0.00,11.5
2020-04-22,53,33.8,25.3,0.80,11.4
2020-04-23,3,32.2,23.3,0.00,10.4
2020-04-24,3,33.0,23.7,0.00,10.2
2020-04-25,53,32.9,24.3,0.60,15.5
2020-04-26,3,33.6,23.3,0.00,12.9
2020-04-27,2,32.5,23.2,0.00,9.5
2020-04-28,51,34.2,23.3,0.10,9.0
2020-04-29,3,31.8,24.1,0.00,10.8
2020-04-30,1,32.4,24.1,0.00,10.6
2020-05-01,1,33.9,23.5,0.00,8.4
2020-05-02,53,34.0,24.9,0.80,9.5
2020-05-03,51,29.7,24.1,0.90,14.8
2020-05-04,3,32.2,23.4,0.00,8.4
2020-05-05,61,34.2,24.1,1.30,9.2
2020-05-06,0,35.8,25.7,0.00,9.9
2020-05-07,2,33.5,24.3,0.00,10.7
2020-05-08,51,34.4,23.9,0.40,9.5
2020-05-09,55,32.4,23.9,1.20,8.4
2020-05-10,63,31.2,23.5,3.50,11.0
2020-05-11,3,32.3,23.5,0.00,12.1
2020-05-12,2,33.9,23.9,0.00,8.8
2020-05-13,51,32.5,24.6,0.20,8.6
2020-05-14,51,35.2,23.9,0.40,8.7
2020-05-15,63,31.6,23.9,4.10,11.3
2020-05-16,2,33.4,23.5,0.00,10.4
2020-05-17,3,32.9,23.8,0.00,11.0
2020-05-18,63,32.3,23.8,6.00,10.8
2020-05-19,61,28.0,22.8,8.00,11.8
2020-05-20,3,30.8,22.5,0.00,12.5
2020-05-21,53,30.4,22.8,1.30,10.2
2020-05-22,53,29.2,22.2,1.50,9.4
2020-05-23,51,30.0,22.8,0.50,9.8
2020-05-24,51,31.3,22.6,0.40,10.5
2020-05-25,55,29.3,22.1,2.90,8.4
2020-05-26,63,31.0,22.8,4.20,8.7
2020-05-27,63,32.1,22.7,8.20,14.1
2020-05-28,63,31.1,22.9,14.60,10.9
2020-05-29,51,32.9,22.8,0.20,8.8
2020-05-30,53,31.0,23.6,0.60,8.7
2020-05-31,51,31.5,22.9,0.30,11.6
2020-06-01,63,31.1,23.1,10.00,9.4
2020-06-02,65,29.2,22.2,11.40,9.7
2020-06-03,3,31.4,22.5,0.00,9.6
2020-06-04,3,30.9,22.0,0.00,8.7
2020-06-05,51,31.2,23.5,0.10,8.5
2020-06-06,51,31.4,23.2,0.50,9.0
2020-06-07,3,30.6,22.2,0.00,11.9
2020-06-08,51,32.4,22.3,0.20,9.4
2020-06-09,55,27.8,22.3,3.00,14.8
2020-06-10,3,29.4,21.5,0.00,12.7
2020-06-11,53,29.2,22.4,1.20,16.0
2020-06-12,51,27.6,21.7,1.60,10.0
2020-06-13,3,31.6,21.1,0.00,12.7
2020-06-14,3,30.6,22.1,0.00,8.3
2020-06-15,51,30.1,21.6,0.10,10.3
2020-06-16,61,31.2,23.2,2.90,10.6
2020-06-17,63,28.4,22.4,12.30,11.3
2020-06-18,61,26.4,21.7,5.20,11.3
2020-06-19,51,28.3,21.9,0.90,9.4
2020-06-20,51,29.3,22.0,0.10,9.0
2020-06-21,51,28.8,22.2,1.10,6.9
2020-06-22,51,27.4,22.1,1.30,10.3
2020-06-23,51,29.0,21.5,0.30,9.6
2020-06-24,51,29.9,22.5,0.50,7.9
2020-06-25,3,29.7,21.9,0.00,9.5
2020-06-26,63,28.9,21.9,3.80,11.7
2020-06-27,3,27.3,21.5,0.00,10.3
2020-06-28,51,27.8,21.6,2.10,10.1
2020-06-29,65,27.3,21.1,19.60,7.5
2020-06-30,63,27.8,21.7,22.90,9.7
2020-07-01,51,30.3,21.5,2.50,7.6
2020-07-02,53,30.9,22.9,0.80,8.2
2020-07-03,63,28.6,22.6,17.40,12.7
2020-07-04,63,27.2,22.1,34.80,10.2
2020-07-05,53,27.0,21.4,4.00,10.5
2020-07-06,61,28.1,21.7,3.70,12.7
2020-07-07,63,26.3,21.3,14.60,8.7
2020-07-08,55,27.6,21.7,6.00,7.2
2020-07-09,51,27.5,22.1,1.30,12.0
2020-07-10,53,26.0,21.9,5.40,14.9
2020-07-11,61,26.2,21.4,4.90,10.3
2020-07-12,63,27.0,21.1,4.80,7.2
2020-07-13,63,27.5,20.7,10.20,11.3
2020-07-14,65,25.6,20.8,23.30,12.2
2020-07-15,61,25.9,21.0,11.00,10.7
2020-07-16,61,24.9,20.7,10.50,11.9
2020-07-17,61,24.0,20.7,7.30,13.0
2020-07-18,53,26.5,21.1,2.40,9.4
2020-07-19,53,26.2,20.9,3.20,13.5
2020-07-20,61,27.1,20.7,3.30,8.9
2020-07-21,51,27.2,21.1,1.10,8.4
2020-07-22,61,29.2,20.5,5.30,8.4
2020-07-23,63,25.2,21.0,16.70,10.2
2020-07-24,63,25.9,21.3,10.30,9.1
2020-07-25,63,24.9,19.6,16.60,9.6
2020-07-26,53,28.0,19.8,2.30,10.0
2020-07-27,61,26.9,21.5,7.00,10.6
2020-07-28,51,27.5,21.5,2.10,13.3
2020-07-29,55,27.7,21.4,4.80,10.4
2020-07-30,51,26.9,21.5,2.50,11.9
2020-07-31,61,25.6,21.0,4.40,11.0
2020-08-01,51,28.3,21.2,1.20,13.3
2020-08-02,55,27.6,21.5,2.70,13.3
2020-08-03,61,24.4,21.2,14.90,13.3
2020-08-04,3,27.1,20.4,0.00,16.6
2020-08-05,51,26.7,20.5,0.40,13.7
2020-08-06,53,24.8,20.5,3.20,16.6
2020-08-07,51,26.1,20.5,1.00,13.2
2020-08-08,51,27.3,20.6,0.80,11.9
2020-08-09,3,27.4,20.1,0.00,13.3
2020-08-10,51,25.9,21.3,0.80,15.6
2020-08-11,3,27.1,20.4,0.00,12.7
2020-08-12,3,28.4,22.1,0.00,11.4
2020-08-13,51,28.3,21.7,2.00,13.8
2020-08-14,63,24.0,21.5,20.60,11.5
2020-08-15,51,28.1,20.4,0.10,13.0
2020-08-16,3,29.1,21.3,0.00,11.9
2020-08-17,61,29.3,22.3,3.00,11.9
2020-08-18,61,27.4,22.6,7.10,9.7
2020-08-19,53,29.5,21.4,2.40,10.7
2020-08-20,55,27.0,21.9,6.10,14.9
2020-08-21,63,23.3,20.7,17.50,9.1
2020-08-22,51,28.0,21.1,3.10,10.8
2020-08-23,53,25.9,21.7,3.90,15.8
2020-08-24,61,22.4,20.8,17.50,13.0
2020-08-25,53,26.4,21.1,4.00,8.7
2020-08-26,53,25.4,20.8,4.40,10.6
2020-08-27,61,28.7,20.3,2.40,10.7
2020-08-28,61,23.4,20.9,14.30,13.8
2020-08-29,63,24.7,20.7,12.90,8.9
2020-08-30,63,24.0,20.9,17.80,8.7
2020-08-31,53,27.2,20.7,2.20,11.6
2020-09-01,61,23.4,20.9,18.00,12.6
2020-09-02,61,27.5,20.9,5.90,8.2
2020-09-03,61,29.5,21.3,6.60,7.6
2020-09-04,63,23.9,21.5,12.40,12.2
2020-09-05,61,24.9,20.9,18.60,13.5
2020-09-06,61,26.5,20.9,9.50,12.0
2020-09-07,65,28.3,21.1,20.20,10.2
2020-09-08,63,27.9,21.9,36.60,8.6
2020-09-09,61,26.4,21.1,6.30,14.2
2020-09-10,55,27.8,21.0,1.90,10.1
2020-09-11,51,27.7,21.8,1.70,11.8
2020-09-12,53,27.6,21.4,3.10,9.1
2020-09-13,61,25.7,21.4,11.10,5.8
2020-09-14,63,27.8,21.3,8.20,8.8
2020-09-15,53,27.0,21.6,3.40,10.5
2020-09-16,63,26.8,20.7,16.70,13.3
2020-09-17,51,26.3,21.3,1.10,8.8
2020-09-18,63,30.1,21.7,13.20,9.0
2020-09-19,63,29.4,21.2,14.10,8.5
2020-09-20,61,26.9,20.4,5.40,13.5
2020-09-21,65,27.2,20.8,20.90,7.7
2020-09-22,3,28.0,20.3,0.00,10.5
2020-09-23,63,29.3,21.2,4.80,9.0
2020-09-24,51,27.3,21.5,0.30,11.2
2020-09-25,53,27.5,21.1,1.10,8.3
2020-09-26,63,25.9,20.6,24.70,9.0
2020-09-27,53,28.9,21.0,1.00,10.1
2020-09-28,65,28.0,20.8,16.30,8.8
2020-09-29,63,27.8,21.2,7.60,8.0
2020-09-30,53,23.9,20.6,7.20,12.5
2020-10-01,51,26.9,20.2,0.10,9.7
2020-10-02,51,29.1,20.3,0.30,15.5
2020-10-03,3,28.2,21.3,0.00,14.3
2020-10-04,51,29.6,20.6,0.70,10.0
2020-10-05,63,29.2,21.5,6.50,10.1
2020-10-06,63,30.6,21.8,10.10,12.5
2020-10-07,3,28.3,21.2,0.00,10.9
2020-10-08,63,29.1,20.9,8.70,9.4
2020-10-09,61,27.9,21.3,2.50,6.9
2020-10-10,51,28.3,21.3,0.10,13.7
2020-10-11,51,29.2,21.0,0.60,10.0
2020-10-12,51,31.3,21.2,0.20,9.8
2020-10-13,51,29.7,21.4,0.70,8.7
2020-10-14,61,29.4,20.5,2.80,7.9
2020-10-15,51,29.8,21.7,0.20,9.1
2020-10-16,3,29.2,20.8,0.00,11.6
2020-10-17,3,28.6,21.5,0.00,12.9
2020-10-18,51,30.3,21.8,0.20,8.3
2020-10-19,61,30.3,22.9,3.70,9.2
2020-10-20,51,31.6,20.9,0.30,10.4
2020-10-21,1,32.2,20.7,0.00,7.9
2020-10-22,1,32.5,21.7,0.00,9.3
2020-10-23,1,33.3,22.9,0.00,9.3
2020-10-24,3,31.2,22.1,0.00,8.4
2020-10-25,3,30.8,23.1,0.00,7.9
2020-10-26,2,30.9,22.5,0.00,9.0
2020-10-27,1,31.6,22.7,0.00,11.3
2020-10-28,1,32.9,21.2,0.00,11.9
2020-10-29,1,32.7,23.0,0.00,9.5
2020-10-30,1,33.7,22.2,0.00,11.2
2020-10-31,1,33.7,23.5,0.00,10.9
2020-11-01,2,33.6,19.7,0.00,13.0
2020-11-02,1,31.6,21.9,0.00,9.8
2020-11-03,2,32.8,22.6,0.00,16.2
2020-11-04,3,33.3,24.9,0.00,14.5
2020-11-05,1,32.3,22.1,0.00,10.8
2020-11-06,1,34.5,23.3,0.00,13.7
2020-11-07,1,31.7,23.0,0.00,13.8
2020-11-08,3,32.0,21.2,0.00,8.1
2020-11-09,2,31.9,23.2,0.00,11.3
2020-11-10,3,32.2,23.7,0.00,10.0
2020-11-11,1,32.0,22.9,0.00,11.8
2020-11-12,1,33.3,23.8,0.00,14.8
2020-11-13,1,33.6,24.8,0.00,17.3
2020-11-14,1,33.7,25.6,0.00,17.3
2020-11-15,1,33.5,23.8,0.00,17.2
2020-11-16,1,33.3,24.0,0.00,18.4
2020-11-17,0,33.4,24.1,0.00,17.1
2020-11-18,1,32.3,23.6,0.00,18.4
2020-11-19,1,32.4,23.1,0.00,15.0
2020-11-20,1,32.0,23.1,0.00,16.9
2020-11-21,1,32.7,24.1,0.00,16.0
2020-11-22,1,33.6,23.7,0.00,15.9
2020-11-23,1,33.7,23.4,0.00,13.4
2020-11-24,2,32.5,22.1,0.00,9.2
2020-11-25,1,33.5,21.9,0.00,12.7
2020-11-26,1,33.6,23.0,0.00,9.4
2020-11-27,0,32.7,22.5,0.00,10.9
2020-11-28,1,33.7,21.0,0.00,10.0
2020-11-29,1,33.8,22.6,0.00,15.9
2020-11-30,1,34.2,22.3,0.00,14.0
2020-12-01,1,34.4,22.6,0.00,16.1
2020-12-02,1,33.9,22.7,0.00,14.8
2020-12-03,1,33.2,19.8,0.00,11.2
2020-12-04,1,33.4,20.2,0.00,10.0
2020-12-05,1,34.0,21.2,0.00,10.6
2020-12-06,1,34.7,20.6,0.00,10.2
2020-12-07,2,34.7,22.2,0.00,10.8
2020-12-08,1,35.1,21.4,0.00,11.2
2020-12-09,1,34.3,23.3,0.00,10.7
2020-12-10,1,35.6,22.3,0.00,11.7
2020-12-11,1,34.9,22.9,0.00,12.9
2020-12-12,1,34.4,22.5,0.00,8.1
2020-12-13,2,33.9,23.5,0.00,9.5
2020-12-14,0,34.9,23.6,0.00,10.1
2020-12-15,1,34.1,22.2,0.00,12.9
2020-12-16,1,34.4,23.5,0.00,18.3
2020-12-17,1,34.2,22.6,0.00,16.6
2020-12-18,1,33.4,20.1,0.00,8.5
2020-12-19,1,33.4,20.3,0.00,9.8
2020-12-20,1,34.0,21.3,0.00,10.1
2020-12-21,1,34.2,21.1,0.00,9.4
2020-12-22,1,34.1,21.8,0.00,10.7
2020-12-23,0,33.7,20.5,0.00,8.9
2020-12-24,1,33.8,22.0,0.00,15.6
2020-12-25,1,34.7,23.1,0.00,19.0
2020-12-26,1,33.7,22.2,0.00,17.6
2020-12-27,0,33.4,21.2,0.00,11.2
2020-12-28,1,33.1,22.1,0.00,12.3
2020-12-29,1,33.9,20.1,0.00,7.9
2020-12-30,1,34.3,22.1,0.00,12.4
2020-12-31,1,34.3,23.9,0.00,18.8
2021-01-01,0,34.4,22.8,0.00,14.1
2021-01-02,1,34.8,22.2,0.00,10.5
2021-01-03,0,34.4,22.2,0.00,11.0
2021-01-04,0,36.0,22.5,0.00,14.5
2021-01-05,1,36.0,24.4,0.00,14.9
2021-01-06,1,36.0,22.6,0.00,15.0
2021-01-07,1,36.6,20.5,0.00,15.5
2021-01-08,1,35.4,22.0,0.00,14.6
2021-01-09,1,34.7,23.7,0.00,15.2
2021-01-10,0,34.8,23.6,0.00,14.9
2021-01-11,1,34.2,19.8,0.00,9.7
2021-01-12,0,34.6,21.8,0.00,16.1
2021-01-13,0,33.9,22.4,0.00,18.1
2021-01-14,0,33.0,22.5,0.00,12.5
2021-01-15,0,33.4,22.4,0.00,12.7
2021-01-16,1,33.1,22.7,0.00,14.3
2021-01-17,0,34.0,23.0,0.00,11.5
2021-01-18,0,35.0,21.6,0.00,20.8
2021-01-19,1,34.2,23.0,0.00,20.7
2021-01-20,1,34.3,22.0,0.00,18.9
2021-01-21,1,33.9,21.2,0.00,17.1
2021-01-22,1,33.7,20.5,0.00,14.8
2021-01-23,1,33.8,20.2,0.00,13.0
2021-01-24,1,35.1,21.5,0.00,18.9
2021-01-25,1,34.8,21.0,0.00,16.7
2021-01-26,0,35.0,22.3,0.00,12.7
2021-01-27,1,34.7,21.2,0.00,11.9
2021-01-28,1,34.4,23.1,0.00,17.4
2021-01-29,0,35.3,23.3,0.00,18.2
2021-01-30,1,34.8,23.0,0.00,16.8
2021-01-31,1,34.8,21.5,0.00,11.5
2021-02-01,1,34.6,21.3,0.00,11.2
2021-02-02,0,34.5,23.3,0.00,13.5
2021-02-03,0,35.2,25.1,0.00,18.0
2021-02-04,1,35.9,24.1,0.00,17.8
2021-02-05,1,35.7,22.4,0.00,16.4
2021-02-06,1,36.4,22.6,0.00,13.5
2021-02-07,1,35.3,20.3,0.00,10.8
2021-02-08,1,35.0,21.2,0.00,9.8
2021-02-09,1,34.5,23.7,0.00,16.3
2021-02-10,1,35.7,21.3,0.00,18.2
2021-02-11,1,35.3,23.8,0.00,14.9
2021-02-12,1,35.6,24.4,0.00,14.6
2021-02-13,1,35.8,24.5,0.00,17.8
2021-02-14,1,35.5,23.6,0.00,11.0
2021-02-15,1,35.7,24.7,0.00,11.7
2021-02-16,1,36.5,25.0,0.00,16.3
2021-02-17,1,35.1,24.0,0.00,22.0
2021-02-18,1,31.3,20.2,0.00,19.1
2021-02-19,1,31.7,18.7,0.00,17.1
2021-02-20,1,32.5,18.7,0.00,10.8
2021-02-21,1,33.9,21.8,0.00,14.1
2021-02-22,1,33.9,22.4,0.00,16.9
2021-02-23,1,33.5,23.0,0.00,15.9
